x,z,u_x,u_y,u_z,b_x,b_y,b_z,sigma,phi,target_jx,target_jy,target_jz
2.0312500000000000e-01,2.1875000000000000e-01,-9.4929265249981618e-03,0.0000000000000000e+00,-4.4459811104097819e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0835937499999999e+00,-6.9580078125000035e-05,2.8921306211369902e-02,0.0000000000000000e+00,-3.2003081141163903e-02
2.1875000000000000e-01,2.1875000000000000e-01,-9.1898131019146310e-03,0.0000000000000000e+00,-4.9710631019146360e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0874999999999999e+00,-2.0507812500000040e-04,3.0799905743328665e-02,0.0000000000000000e+00,-3.0799905743328637e-02
2.3437500000000000e-01,2.1875000000000000e-01,-8.8718730786954102e-03,0.0000000000000000e+00,-5.4762289591779312e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0914062499999999e+00,-3.3325195312500005e-04,3.2604305604598649e-02,0.0000000000000000e+00,-2.9522530674804648e-02
2.5000000000000000e-01,2.1875000000000000e-01,-8.5399674665373564e-03,0.0000000000000000e+00,-5.9606995920952269e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0953124999999999e+00,-4.5410156250000029e-04,3.4330158837867220e-02,0.0000000000000000e+00,-2.8174033244016794e-02
2.6562500000000000e-01,2.1875000000000000e-01,-8.1949840062578924e-03,0.0000000000000000e+00,-6.4237500214564050e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0992187499999999e+00,-5.6762695312500026e-04,3.5973307711528624e-02,0.0000000000000000e+00,-2.6757662099390178e-02
2.8125000000000000e-01,2.1875000000000000e-01,-7.8378349213760086e-03,0.0000000000000000e+00,-6.8647106908834750e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1031249999999999e+00,-6.7382812500000016e-04,3.7529793736023331e-02,0.0000000000000000e+00,-2.5276829403071632e-02
2.9687500000000000e-01,2.1875000000000000e-01,-7.4694546298054972e-03,0.0000000000000000e+00,-7.2829686425967596e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1070312499999999e+00,-7.7270507812500023e-04,3.8995867200186274e-02,0.0000000000000000e+00,-2.3735102610732473e-02
3.1250000000000000e-01,2.1875000000000000e-01,-7.0907974196353580e-03,0.0000000000000000e+00,-7.6779685551908484e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1109374999999999e+00,-8.6425781250000023e-04,4.0367996204629331e-02,0.0000000000000000e+00,-2.2136195877254627e-02
3.2812500000000000e-01,2.1875000000000000e-01,-6.7028350945214348e-03,0.0000000000000000e+00,-8.0492136419249710e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1148437499999999e+00,-9.4848632812500016e-04,4.1642875170396665e-02,0.0000000000000000e+00,-2.0483961109006521e-02
3.4375000000000000e-01,2.1875000000000000e-01,-6.3065545942489190e-03,0.0000000000000000e+00,-8.3962664083560724e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1187499999999999e+00,-1.0253906250000003e-03,4.2817432802393418e-02,0.0000000000000000e+00,-1.8782378684263912e-02
3.5937500000000000e-01,2.1875000000000000e-01,-5.9029555960481818e-03,0.0000000000000000e+00,-8.7187492684687538e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1226562499999999e+00,-1.0949707031250001e-03,4.3888839488404996e-02,0.0000000000000000e+00,-1.7035547864128864e-02
3.7500000000000000e-01,2.1875000000000000e-01,-5.4930481022582300e-03,0.0000000000000000e+00,-9.0163450187807394e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1265624999999999e+00,-1.1572265625000003e-03,4.4854514115880706e-02,0.0000000000000000e+00,-1.5247676917051145e-02
3.9062500000000000e-01,2.1875000000000000e-01,-5.0778500199290299e-03,0.0000000000000000e+00,-9.2887971702274794e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1304687499999999e+00,-1.2121582031250002e-03,4.5712130290059882e-02,0.0000000000000000e+00,-1.3423072980741579e-02
4.0625000000000000e-01,2.1875000000000000e-01,-4.6583847379392069e-03,0.0000000000000000e+00,-9.5359101379527359e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1343749999999999e+00,-1.2597656250000003e-03,4.6459621938460538e-02,0.0000000000000000e+00,-1.1566131685899150e-02
4.2187500000000000e-01,2.1875000000000000e-01,-4.2356787071795559e-03,0.0000000000000000e+00,-9.7575492894532052e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1382812499999999e+00,-1.3000488281250003e-03,4.7095188288229117e-02,0.0000000000000000e+00,-9.6813265667519133e-03
4.3750000000000000e-01,2.1875000000000000e-01,-3.8107590293124487e-03,0.0000000000000000e+00,-9.9536408518435295e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1421874999999999e+00,-1.3330078125000002e-03,4.7617298204360115e-02,0.0000000000000000e+00,-7.7731982839212566e-03
4.5312500000000000e-01,2.1875000000000000e-01,-3.3846510595659817e-03,0.0000000000000000e+00,-1.0124171679323033e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1460937499999999e+00,-1.3586425781250001e-03,4.8024693878334024e-02,0.0000000000000000e+00,-5.8463436855727968e-03
4.6875000000000000e-01,2.1875000000000000e-01,-2.9583760289579827e-03,0.0000000000000000e+00,-1.0269188882236669e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,-1.3769531250000001e-03,4.8316393858288675e-02,0.0000000000000000e+00,-3.9054047332067188e-03
4.8437500000000000e-01,2.1875000000000000e-01,-2.5329486912693774e-03,0.0000000000000000e+00,-1.0388799319428009e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1539062499999999e+00,-1.3879394531250001e-03,4.8491695413422409e-02,0.0000000000000000e+00,-1.9550573187652187e-03
5.0000000000000000e-01,2.1875000000000000e-01,-2.1093750000000001e-03,0.0000000000000000e+00,-1.0483168955883264e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1578124999999999e+00,-1.3916015625000003e-03,4.8550176226934361e-02,0.0000000000000000e+00,-0.0000000000000000e+00
5.1562500000000000e-01,2.1875000000000000e-01,-1.6886498204405718e-03,0.0000000000000000e+00,-1.0552522087959095e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1617187499999999e+00,-1.3879394531250001e-03,4.8491695413422409e-02,0.0000000000000000e+00,1.9550573187652187e-03
5.3125000000000000e-01,2.1875000000000000e-01,-1.2717546818859587e-03,0.0000000000000000e+00,-1.0597140438775052e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1656249999999999e+00,-1.3769531250000001e-03,4.8316393858288675e-02,0.0000000000000000e+00,3.9054047332067188e-03
5.4687500000000000e-01,2.1875000000000000e-01,-8.5965557489425847e-04,0.0000000000000000e+00,-1.0617362126631188e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1695312499999999e+00,-1.3586425781250001e-03,4.8024693878334024e-02,0.0000000000000000e+00,5.8463436855727968e-03
5.6250000000000000e-01,2.1875000000000000e-01,-4.5330079836564271e-04,0.0000000000000000e+00,-1.0613580509584044e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1734374999999999e+00,-1.3330078125000002e-03,4.7617298204360115e-02,0.0000000000000000e+00,7.7731982839212566e-03
5.7812500000000000e-01,2.1875000000000000e-01,-5.3618861074577161e-05,0.0000000000000000e+00,-1.0586242909577517e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1773437499999999e+00,-1.3000488281250003e-03,4.7095188288229117e-02,0.0000000000000000e+00,9.6813265667519133e-03
5.9375000000000000e-01,2.1875000000000000e-01,3.3848355786225389e-04,0.0000000000000000e+00,-1.0535849219780010e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1812499999999999e+00,-1.2597656250000003e-03,4.6459621938460538e-02,0.0000000000000000e+00,1.1566131685899150e-02
6.0937500000000000e-01,2.1875000000000000e-01,7.2212358525860620e-04,0.0000000000000000e+00,-1.0462950399023839e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1851562499999999e+00,-1.2121582031250002e-03,4.5712130290059882e-02,0.0000000000000000e+00,1.3423072980741579e-02
6.2500000000000000e-01,2.1875000000000000e-01,1.0964440627177180e-03,0.0000000000000000e+00,-1.0368146857478205e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1890624999999999e+00,-1.1572265625000003e-03,4.4854514115880706e-02,0.0000000000000000e+00,1.5247676917051145e-02
6.4062500000000000e-01,2.1875000000000000e-01,1.4606153841003281e-03,0.0000000000000000e+00,-1.0252086737910674e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1929687499999999e+00,-1.0949707031250001e-03,4.3888839488404996e-02,0.0000000000000000e+00,1.7035547864128753e-02
6.5625000000000000e-01,2.1875000000000000e-01,1.8138372578096942e-03,0.0000000000000000e+00,-1.0115464097105675e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1968749999999999e+00,-1.0253906250000003e-03,4.2817432802393418e-02,0.0000000000000000e+00,1.8782378684263912e-02
6.7187500000000000e-01,2.1875000000000000e-01,2.1553403902941472e-03,0.0000000000000000e+00,-9.9590169922101068e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2007812499999999e+00,-9.4848632812500016e-04,4.1642875170396665e-02,0.0000000000000000e+00,2.0483961109006577e-02
6.8750000000000000e-01,2.1875000000000000e-01,2.4843880873680066e-03,0.0000000000000000e+00,-9.7835254769658916e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2046874999999999e+00,-8.6425781250000023e-04,4.0367996204629386e-02,0.0000000000000000e+00,2.2136195877254572e-02
7.0312500000000000e-01,2.1875000000000000e-01,2.8002777701579794e-03,0.0000000000000000e+00,-9.5898095129667797e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2085937499999999e+00,-7.7270507812500023e-04,3.8995867200186274e-02,0.0000000000000000e+00,2.3735102610732473e-02
7.1875000000000000e-01,2.1875000000000000e-01,3.1023424026951915e-03,0.0000000000000000e+00,-9.3787268012419239e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2124999999999999e+00,-6.7382812500000016e-04,3.7529793736023331e-02,0.0000000000000000e+00,2.5276829403071688e-02
7.3437500000000000e-01,2.1875000000000000e-01,3.3899518283910472e-03,0.0000000000000000e+00,-9.1511705396205255e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2164062499999999e+00,-5.6762695312500026e-04,3.5973307711528624e-02,0.0000000000000000e+00,2.6757662099390178e-02
7.5000000000000000e-01,2.1875000000000000e-01,3.6625140128587318e-03,0.0000000000000000e+00,-8.9080671114708798e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2203124999999999e+00,-4.5410156250000029e-04,3.4330158837867220e-02,0.0000000000000000e+00,2.8174033244016683e-02
7.6562500000000000e-01,2.1875000000000000e-01,3.9194761907705841e-03,0.0000000000000000e+00,-8.6503737115325892e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2242187499999999e+00,-3.3325195312500005e-04,3.2604305604598649e-02,0.0000000000000000e+00,2.9522530674804703e-02
7.8125000000000000e-01,2.1875000000000000e-01,4.1603259146725134e-03,0.0000000000000000e+00,-8.3790759146725024e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2281249999999999e+00,-2.0507812500000040e-04,3.0799905743328665e-02,0.0000000000000000e+00,3.0799905743328720e-02
7.9687500000000000e-01,2.1875000000000000e-01,4.3845920039140450e-03,0.0000000000000000e+00,-8.0951851934929382e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2320312499999999e+00,-6.9580078125000035e-05,2.8921306211369874e-02,0.0000000000000000e+00,3.2003081141163903e-02
8.1250000000000000e-01,2.1875000000000000e-01,4.5918453920892541e-03,0.0000000000000000e+00,-7.7997363908046888e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2359374999999999e+00,7.3242187499999740e-05,2.6973032719540685e-02,0.0000000000000000e+00,3.3129158313391249e-02
8.2812500000000000e-01,2.1875000000000000e-01,4.7816998716259463e-03,0.0000000000000000e+00,-7.4937851530473051e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2398437499999999e+00,2.2338867187499979e-04,2.4959778829331480e-02,0.0000000000000000e+00,3.4175424441469926e-02
8.4375000000000000e-01,2.1875000000000000e-01,4.9538127344031660e-03,0.0000000000000000e+00,-7.1784053307947741e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2437499999999999e+00,3.8085937499999969e-04,2.2886394645703995e-02,0.0000000000000000e+00,3.5139358978655749e-02
8.5937500000000000e-01,2.1875000000000000e-01,5.1078853075200948e-03,0.0000000000000000e+00,-6.8546863525262057e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2476562499999999e+00,5.4565429687499986e-04,2.0757875132763587e-02,0.0000000000000000e+00,3.6018639722217471e-02
8.7500000000000000e-01,2.1875000000000000e-01,5.2436633835861082e-03,0.0000000000000000e+00,-6.5237305778683141e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2515624999999999e+00,7.1777343749999988e-04,1.8579348080453251e-02,0.0000000000000000e+00,3.6811148407827954e-02
8.9062500000000000e-01,2.1875000000000000e-01,5.3609375451447051e-03,0.0000000000000000e+00,-6.1866506365293571e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2554687499999999e+00,8.9721679687499974e-04,1.6356061751258366e-02,0.0000000000000000e+00,3.7514975812648566e-02
9.0625000000000000e-01,2.1875000000000000e-01,5.4595433830893422e-03,0.0000000000000000e+00,-5.8445667591430113e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2593749999999999e+00,1.0839843749999999e-03,1.4093372236682916e-02,0.0000000000000000e+00,3.8128426354812561e-02
9.2187500000000000e-01,2.1875000000000000e-01,5.5393616091739071e-03,0.0000000000000000e+00,-5.4986041062250000e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2632812499999999e+00,1.2780761718749999e-03,1.1796730553955692e-02,0.0000000000000000e+00,3.8650022178231880e-02
9.3750000000000000e-01,2.1875000000000000e-01,5.6003180629607000e-03,0.0000000000000000e+00,-5.1498901014160117e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2671874999999999e+00,1.4794921875000001e-03,9.4716695140524276e-03,0.0000000000000000e+00,3.9078506712882065e-02
9.5312500000000000e-01,2.1875000000000000e-01,5.6423836137898661e-03,0.0000000000000000e+00,-4.7995517751408968e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2710937499999999e+00,1.6882324218749994e-03,7.1237903926695129e-03,0.0000000000000000e+00,3.9412847701987830e-02
9.6875000000000000e-01,2.1875000000000000e-01,5.6655739585925050e-03,0.0000000000000000e+00,-4.4487131247569296e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2749999999999999e+00,1.9042968749999997e-03,4.7587494362603330e-03,0.0000000000000000e+00,3.9652239688821755e-02
9.8437500000000000e-01,2.1875000000000000e-01,5.6699493166024340e-03,0.0000000000000000e+00,-4.0984924971932974e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2789062499999999e+00,2.1276855468749995e-03,2.3822442356419664e-03,0.0000000000000000e+00,3.9796105957119306e-02
1.0000000000000000e+00,2.1875000000000000e-01,5.6649672915972281e-03,0.0000000000000000e+00,-3.7500000000000046e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2828124999999999e+00,2.3583984374999996e-03,5.9456817914355122e-18,0.0000000000000000e+00,3.9892093883758258e-02
0.0000000000000000e+00,2.3437500000000000e-01,-1.2190927029119874e-02,0.0000000000000000e+00,3.7500000000000068e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0351562500000000e+00,2.2302246093749999e-03,0.0000000000000000e+00,0.0000000000000000e+00,-4.2229155862761984e-02
1.5625000000000000e-02,2.3437500000000000e-01,-1.2128138061867183e-02,0.0000000000000000e+00,3.0834122949301508e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0390625000000000e+00,1.9995117187499999e-03,2.2834446023215563e-03,0.0000000000000000e+00,-4.2127544522760484e-02
3.1250000000000000e-02,2.3437500000000000e-01,-1.2053670624031110e-02,0.0000000000000000e+00,2.4222585432892912e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0429687500000000e+00,1.7761230468750001e-03,4.5613881865899930e-03,0.0000000000000000e+00,-4.1975249908067294e-02
4.6875000000000000e-02,2.3437500000000000e-01,-1.1955610363223377e-02,0.0000000000000000e+00,1.7677884284330735e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0468750000000000e+00,1.5600585937499997e-03,6.8283429871865212e-03,0.0000000000000000e+00,-4.1721833239747895e-02
6.2500000000000000e-02,2.3437500000000000e-01,-1.1834365646201455e-02,0.0000000000000000e+00,1.1212267526698096e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0507812500000000e+00,1.3513183593749996e-03,9.0788477114347038e-03,0.0000000000000000e+00,-4.1367905020752979e-02
7.8125000000000000e-02,2.3437500000000000e-01,-1.1690396186260749e-02,0.0000000000000000e+00,4.8377077938775498e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0546875000000000e+00,1.1499023437499998e-03,1.1307480696332903e-02,0.0000000000000000e+00,-4.0914317895162519e-02
9.3750000000000000e-02,2.3437500000000000e-01,-1.1524211610781786e-02,0.0000000000000000e+00,-1.4341234342501834e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0585937500000000e+00,9.5581054687499979e-04,1.3508872969815316e-02,0.0000000000000000e+00,-4.0362164594091615e-02
1.0937500000000000e-01,2.3437500000000000e-01,-1.1336369924283638e-02,0.0000000000000000e+00,-7.5918807295902993e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0625000000000000e+00,7.6904296874999965e-04,1.5677721185075877e-02,0.0000000000000000e+00,-3.9712775303205466e-02
1.2500000000000000e-01,2.3437500000000000e-01,-1.1127475871149733e-02,0.0000000000000000e+00,-1.3624568695784203e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0664062500000000e+00,5.8959960937499979e-04,1.7808800396795443e-02,0.0000000000000000e+00,-3.8967714458185587e-02
1.4062500000000000e-01,2.3437500000000000e-01,-1.0898179202392356e-02,0.0000000000000000e+00,-1.9521564981880065e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0703125000000000e+00,4.1748046874999977e-04,1.9896976648492409e-02,0.0000000000000000e+00,-3.8128776975867279e-02
